TrialNumber,Metric,NormalizationMetric,K,N,Mean,StandardDeviation
2,inf,inf,50,30,0.489265779177,0.041370396487216604
3,inf,1,50,30,0.477340348257,0.05776952803679264
3,inf,2,50,30,0.481000618827,0.057364405268997394
3,inf,inf,50,30,0.51038175396,0.04892010852889517
4,inf,1,50,30,0.4761121457,0.04480881185274046
4,inf,2,50,30,0.489856165054,0.049870910670252955
4,inf,inf,50,30,0.475762882118,0.0516195430328891
5,inf,1,50,30,0.497351195724,0.0532605219155555
5,inf,2,50,30,0.476870577501,0.04794462833382113
5,inf,inf,50,30,0.468305484213,0.06014717171310757
6,inf,1,50,30,0.49228433459,0.0477600991630953
6,inf,2,50,30,0.483058910151,0.05641824952950672
6,inf,inf,50,30,0.495528173019,0.048473637609214595
7,inf,1,50,30,0.489523264539,0.043840303405619355
7,inf,2,50,30,0.484443172744,0.03942604782951542
7,inf,inf,50,30,0.495712410979,0.05091343669904382
8,inf,1,50,30,0.476457490423,0.049853437551961144
8,inf,2,50,30,0.500971544116,0.044635218588061465
8,inf,inf,50,30,0.487448925981,0.04184453077662702
9,inf,1,50,30,0.473239332011,0.04296976309338742
9,inf,2,50,30,0.482313095303,0.04895222550560711
9,inf,inf,50,30,0.477336787146,0.049360008396136745
0,inf,1,500,30,0.421261699993,0.035945228901107684
0,inf,2,500,30,0.419400545812,0.04034973124313742
0,inf,inf,500,30,0.417589291477,0.03893294363921198
1,inf,1,500,30,0.417399104287,0.03920064408816565
1,inf,2,500,30,0.417997206617,0.037948741008964865
1,inf,inf,500,30,0.416404770054,0.03683320460300533
2,inf,1,500,30,0.417454623038,0.03750030781928037
2,inf,2,500,30,0.41926991463,0.040252192154198334
2,inf,inf,500,30,0.417174311667,0.036126626229998904
3,inf,1,500,30,0.419339001806,0.039692420927286295
3,inf,2,500,30,0.421499501752,0.040409456309384806
3,inf,inf,500,30,0.410531599571,0.040030480186394435
4,inf,1,500,30,0.417361743532,0.038374074403161436
4,inf,2,500,30,0.417992960507,0.0419282620858123
4,inf,inf,500,30,0.416279223199,0.03922394691713634
5,inf,1,500,30,0.417460177756,0.03967123012792412
5,inf,2,500,30,0.413398487485,0.0425682676280822
5,inf,inf,500,30,0.418715329171,0.03967531408612065
6,inf,1,500,30,0.420863857122,0.036949443834779
6,inf,2,500,30,0.416512329627,0.03915244027358073
6,inf,inf,500,30,0.41740843544,0.040347628535442874
7,inf,1,500,30,0.419912637575,0.03859868525826781
7,inf,2,500,30,0.421544398862,0.03971853512667249
7,inf,inf,500,30,0.411256455637,0.04460414934703033
8,inf,1,500,30,0.41894463794,0.0406248274739548
8,inf,2,500,30,0.418983177965,0.03904817617296136
8,inf,inf,500,30,0.416729583374,0.04072242340086144
9,inf,1,500,30,0.418598844665,0.03862672027301126
9,inf,2,500,30,0.415074111139,0.03858131580530388
9,inf,inf,500,30,0.412421617029,0.03918892948219616
0,inf,1,5,40,0.736816700336,0.0967634056181172
0,inf,2,5,40,0.790625503713,0.08049221763554718
0,inf,inf,5,40,0.562163724966,0.07190259775333833
1,inf,1,5,40,0.77177106766,0.07094343962187981
1,inf,2,5,40,0.774315657085,0.047855990944336076
1,inf,inf,5,40,0.725796138478,0.0527837420606754
2,inf,1,5,40,0.740495076122,0.14400317352471345
2,inf,2,5,40,0.74941839116,0.11829765717926968
2,inf,inf,5,40,0.749818427672,0.08880588184481368
3,inf,1,5,40,0.694284178201,0.054563107936327085
3,inf,2,5,40,0.73372776092,0.12356769890546146
3,inf,inf,5,40,0.781893861059,0.07639003112235924
4,inf,1,5,40,0.711673507528,0.09337445696233922
4,inf,2,5,40,0.746741236229,0.06242312665509996
4,inf,inf,5,40,0.654667643038,0.1435989231904624
5,inf,1,5,40,0.718102091794,0.09415388877279894
5,inf,2,5,40,0.755370028691,0.056954673262544143
5,inf,inf,5,40,0.719836008132,0.06964709132270656
6,inf,1,5,40,0.849291200058,0.06040479883767654
6,inf,2,5,40,0.678362847454,0.13868960421696946
6,inf,inf,5,40,0.641927667924,0.1078987547125163
7,inf,1,5,40,0.737900901091,0.05812051795172586
7,inf,2,5,40,0.733717702587,0.07964358489472748
7,inf,inf,5,40,0.743153972601,0.10106695079473312
8,inf,1,5,40,0.727377389678,0.13286079099495976
8,inf,2,5,40,0.850735053268,0.05780501499855488
8,inf,inf,5,40,0.658900161763,0.13420330287470877
9,inf,1,5,40,0.803693579798,0.06049606357855468
9,inf,2,5,40,0.750939753885,0.041998004958104546
9,inf,inf,5,40,0.77263597524,0.16345791157533882
0,inf,1,50,40,0.516405432238,0.049026692080607996
0,inf,2,50,40,0.507831205204,0.047520127429633865
0,inf,inf,50,40,0.515392537072,0.04497838776074684
1,inf,1,50,40,0.535177531866,0.05116388588387433
1,inf,2,50,40,0.51608105837,0.041058638872298596
1,inf,inf,50,40,0.492848532956,0.04236971052230379
2,inf,1,50,40,0.506618858954,0.044852838465097536
2,inf,2,50,40,0.52515894322,0.050876086202680665
2,inf,inf,50,40,0.505804769047,0.03977763831301181
3,inf,1,50,40,0.511342383752,0.04547289567608114
3,inf,2,50,40,0.521200716786,0.041006536191069726
3,inf,inf,50,40,0.509916504905,0.03624595679226709
4,inf,1,50,40,0.504287101175,0.043146354912103856
4,inf,2,50,40,0.490103093565,0.061776309356208814
4,inf,inf,50,40,0.489573877903,0.05669350123977213
5,inf,1,50,40,0.508919737139,0.0492945369056275
5,inf,2,50,40,0.501350326388,0.047466609376559256
5,inf,inf,50,40,0.509004767152,0.043609385582299084
6,inf,1,50,40,0.521893871783,0.045264550755772605
6,inf,2,50,40,0.502774439577,0.0528866739152671
6,inf,inf,50,40,0.510658286616,0.04782104165414328
7,inf,1,50,40,0.517122133657,0.05197901886236211
7,inf,2,50,40,0.518485710595,0.047819209749493344
7,inf,inf,50,40,0.510362264289,0.04469756579719177
8,inf,1,50,40,0.512639936164,0.047854491419656774
8,inf,2,50,40,0.526932340178,0.06127465109741254
8,inf,inf,50,40,0.522989951364,0.045352478112565806
9,inf,1,50,40,0.513592669046,0.045816004153002673
9,inf,2,50,40,0.520933792073,0.04459699253461382
9,inf,inf,50,40,0.50739238337,0.06352153595172642
0,inf,1,500,40,0.43833994027,0.036474929610217234
0,inf,2,500,40,0.436367562434,0.038955577345090864
0,inf,inf,500,40,0.437847396044,0.03589929825789996
1,inf,1,500,40,0.434008647266,0.03824211185316378
1,inf,2,500,40,0.435094854326,0.03746692923845595
1,inf,inf,500,40,0.431248026123,0.04069960135678444
2,inf,1,500,40,0.437105010119,0.03710823437552119
2,inf,2,500,40,0.434903292769,0.03846303499402586
2,inf,inf,500,40,0.434788738813,0.036477509126228234
3,inf,1,500,40,0.438340281164,0.038317075936667375
3,inf,2,500,40,0.438425390134,0.037856592608954256
3,inf,inf,500,40,0.433067060433,0.038209407675738646
4,inf,1,500,40,0.436611262122,0.037240457555866496
4,inf,2,500,40,0.433182492115,0.040306855667019095
4,inf,inf,500,40,0.436646819953,0.04008256392079263
5,inf,1,500,40,0.438756668443,0.03926944831222189
5,inf,2,500,40,0.437615145302,0.038472648664408034
5,inf,inf,500,40,0.430330716263,0.03898715688934828
6,inf,1,500,40,0.435930531998,0.03982849375055223
6,inf,2,500,40,0.435555594962,0.038496067639550026
6,inf,inf,500,40,0.436737362353,0.03930377481378094
7,inf,1,500,40,0.435201083229,0.03722958346924591
7,inf,2,500,40,0.434606580557,0.03888659285512444
7,inf,inf,500,40,0.434600053961,0.035866597782501404
8,inf,1,500,40,0.436421322949,0.038075781414781025
8,inf,2,500,40,0.438210699641,0.03617231360788962
8,inf,inf,500,40,0.430726884376,0.039160328479587725
9,inf,1,500,40,0.430732978561,0.03919089401828192
9,inf,2,500,40,0.4342804585,0.03645597063520472
9,inf,inf,500,40,0.440301726026,0.03757635019578391
0,inf,1,5,50,0.748220967896,0.07920320203462115
0,inf,2,5,50,0.719857439209,0.10389467873572304
0,inf,inf,5,50,0.792180418161,0.09777256587355498
1,inf,1,5,50,0.712910012775,0.1365473069100664
1,inf,2,5,50,0.725808007453,0.05682840823060408
1,inf,inf,5,50,0.757946349803,0.04381400644446335
2,inf,1,5,50,0.741175455641,0.09526757479990913
2,inf,2,5,50,0.693583145176,0.05215549504506814
2,inf,inf,5,50,0.83552573428,0.05346511662499333
3,inf,1,5,50,0.765824793114,0.06448216850820657
3,inf,2,5,50,0.733475989497,0.07995771550978571
3,inf,inf,5,50,0.693330562505,0.10355765736337058
4,inf,1,5,50,0.699076673123,0.14922822421871457
4,inf,2,5,50,0.789557991058,0.13339506164619602
4,inf,inf,5,50,0.779222166031,0.04464768942757828
5,inf,1,5,50,0.725774417549,0.04176747700003241
5,inf,2,5,50,0.704705240342,0.09540791765262936
5,inf,inf,5,50,0.765297749864,0.13026730473966655
6,inf,1,5,50,0.753288777485,0.1423969088785406
6,inf,2,5,50,0.65975819405,0.09355100713860147
6,inf,inf,5,50,0.663911855739,0.07302737992216196
7,inf,1,5,50,0.801565532034,0.08689028208730012
7,inf,2,5,50,0.738472185576,0.057459474524437164
7,inf,inf,5,50,0.770530704894,0.0659171788193654
8,inf,1,5,50,0.715646143772,0.10424601942191919
8,inf,2,5,50,0.787682155341,0.08719677723383425
8,inf,inf,5,50,0.709219313808,0.10581013829227524
9,inf,1,5,50,0.744072417007,0.061811482440201355
9,inf,2,5,50,0.752226541991,0.11768571974453912
9,inf,inf,5,50,0.746813702155,0.038200256888388975
0,inf,1,50,50,0.513429320383,0.052792711764429665
0,inf,2,50,50,0.549929985104,0.047955639450697106
0,inf,inf,50,50,0.526084597081,0.04984931143226536
1,inf,1,50,50,0.511919166948,0.038015160202742614
1,inf,2,50,50,0.505726798033,0.04842431965059019
1,inf,inf,50,50,0.526433477085,0.04805713715900806
2,inf,1,50,50,0.518447241513,0.04608997446925228
2,inf,2,50,50,0.519121647728,0.03578168555039852
2,inf,inf,50,50,0.523133564038,0.04713399056977926
3,inf,1,50,50,0.534030461416,0.054139338648612145
3,inf,2,50,50,0.526358173805,0.040294497759140666
3,inf,inf,50,50,0.530131007087,0.0422666195658411
4,inf,1,50,50,0.533196905286,0.035322998250804094
4,inf,2,50,50,0.51684677714,0.04963182871925282
4,inf,inf,50,50,0.520747378874,0.05718851664679499
5,inf,1,50,50,0.509145936757,0.03569314972736949
5,inf,2,50,50,0.538071244183,0.04707265993557113
5,inf,inf,50,50,0.521544660541,0.05027602478065153
6,inf,1,50,50,0.527984492453,0.046635853347676254
6,inf,2,50,50,0.534061015061,0.04606795892765763
6,inf,inf,50,50,0.526105453457,0.04694691687334322
7,inf,1,50,50,0.514762631382,0.050975559330015734
7,inf,2,50,50,0.523907113637,0.03819932416531094
7,inf,inf,50,50,0.500473107675,0.04853538618930693
8,inf,1,50,50,0.515869469548,0.05473220147758048
8,inf,2,50,50,0.534572422957,0.04439198627749814
8,inf,inf,50,50,0.517046713515,0.04442126998706098
9,inf,1,50,50,0.528788281207,0.043269012315188274
9,inf,2,50,50,0.519505648799,0.05166154406020272
9,inf,inf,50,50,0.510809377736,0.05162026890133937
0,inf,1,500,50,0.449449686681,0.0361556738147799
0,inf,2,500,50,0.448909210817,0.03695482897393282
0,inf,inf,500,50,0.451024125204,0.03696805259410586
1,inf,1,500,50,0.450336637035,0.03446730653964288
1,inf,2,500,50,0.448888040914,0.03801098779618084
1,inf,inf,500,50,0.452407350806,0.03566955745052018
2,inf,1,500,50,0.448563035778,0.036967238549481474
2,inf,2,500,50,0.445777622702,0.03727026428519114
2,inf,inf,500,50,0.443310254075,0.04071211958184905
3,inf,1,500,50,0.446085954025,0.03767235452046536
3,inf,2,500,50,0.445652587837,0.04003774909818602
3,inf,inf,500,50,0.445440934988,0.03639957580871075
4,inf,1,500,50,0.448982273528,0.037203251614623824
4,inf,2,500,50,0.44690860442,0.036618545164277615
4,inf,inf,500,50,0.443227540338,0.035877156073481284
5,inf,1,500,50,0.452615551893,0.03625420100036026
5,inf,2,500,50,0.449524735494,0.03873491299453438
5,inf,inf,500,50,0.450055942548,0.03808341069503026
6,inf,1,500,50,0.446060487482,0.03776662683142572
6,inf,2,500,50,0.448357608038,0.034983418635328306
6,inf,inf,500,50,0.450499416817,0.03631229037715928
7,inf,1,500,50,0.450261168711,0.03496385835811297
7,inf,2,500,50,0.451441545541,0.03577349551250669
7,inf,inf,500,50,0.452014287433,0.03488482611339972
8,inf,1,500,50,0.446302299379,0.034991590751697554
8,inf,2,500,50,0.448452783329,0.03685204331313261
8,inf,inf,500,50,0.448665015854,0.035768561507645014
9,inf,1,500,50,0.450030544473,0.036168562591521444
9,inf,2,500,50,0.449046189171,0.039544955591797805
9,inf,inf,500,50,0.450527806236,0.037215328955010424
0,inf,1,5,60,0.773219802791,0.047893990167293336
0,inf,2,5,60,0.778556557767,0.0769838211152681
0,inf,inf,5,60,0.741747194741,0.0759556609823321
1,inf,1,5,60,0.762250310785,0.07486919609425505
1,inf,2,5,60,0.783345775092,0.0708348244994457
1,inf,inf,5,60,0.716713385039,0.14294178762040086
2,inf,1,5,60,0.811377045533,0.04555047921213573
2,inf,2,5,60,0.800113439381,0.07444704495275385
2,inf,inf,5,60,0.707284167342,0.09232483033127944
3,inf,1,5,60,0.717258485762,0.11232654420796447
3,inf,2,5,60,0.724678494151,0.06102923739435919
3,inf,inf,5,60,0.817511009199,0.06633562003881827
4,inf,1,5,60,0.756799953686,0.11485521306003683
4,inf,2,5,60,0.725915942762,0.048705193806092444
4,inf,inf,5,60,0.789691195422,0.14344566791400845
5,inf,1,5,60,0.788065249381,0.058419002174598056
5,inf,2,5,60,0.788605344419,0.07611512648842368
5,inf,inf,5,60,0.649899180549,0.09275898235130559
6,inf,1,5,60,0.666557344582,0.09940814922442885
6,inf,2,5,60,0.673746627963,0.042314897860074835
6,inf,inf,5,60,0.742154147369,0.06497561858602313
7,inf,1,5,60,0.746322206702,0.08094416378328424
7,inf,2,5,60,0.806023227166,0.08050848504893691
7,inf,inf,5,60,0.670462165447,0.08297152314877367
8,inf,1,5,60,0.742178125394,0.08131577668355457
8,inf,2,5,60,0.709253899791,0.10045229290589039
8,inf,inf,5,60,0.726909860296,0.12493672001503857
9,inf,1,5,60,0.755168863986,0.08136861532870013
9,inf,2,5,60,0.8212994209,0.09408786734851476
9,inf,inf,5,60,0.805160360172,0.0996376871258435
0,inf,1,50,60,0.523268957878,0.04482616155704453
0,inf,2,50,60,0.542826169394,0.04315110212613437
0,inf,inf,50,60,0.546176251612,0.04745548617238353
1,inf,1,50,60,0.534314339164,0.0477587533530768
1,inf,2,50,60,0.53240734626,0.047357828012946065
1,inf,inf,50,60,0.524628630614,0.052275879664997485
2,inf,1,50,60,0.521815219123,0.04932406193313338
2,inf,2,50,60,0.550258921706,0.03966217950355185
2,inf,inf,50,60,0.5326852528,0.05196247271396281
3,inf,1,50,60,0.540439387323,0.050593493508006904
3,inf,2,50,60,0.533131546461,0.04920042482466577
3,inf,inf,50,60,0.530804704176,0.05143189740366602
4,inf,1,50,60,0.544111784201,0.039723825529537966
4,inf,2,50,60,0.536756588801,0.04778844477911808
4,inf,inf,50,60,0.520534114381,0.04506040767131057
5,inf,1,50,60,0.522270292957,0.052833521995197204
5,inf,2,50,60,0.519401692989,0.0459323169210043
5,inf,inf,50,60,0.535368815872,0.051493657646237166
6,inf,1,50,60,0.550365645733,0.03903685755930042
6,inf,2,50,60,0.525868044166,0.055576161012260546
6,inf,inf,50,60,0.546058285923,0.04673774384329551
7,inf,1,50,60,0.542595101808,0.0446417931268777
7,inf,2,50,60,0.53588599229,0.0471347967436937
7,inf,inf,50,60,0.52492787365,0.05692241489359785
8,inf,1,50,60,0.531669122478,0.04426029029201443
8,inf,2,50,60,0.546260301397,0.04123695902745876
8,inf,inf,50,60,0.525645077843,0.0443492949505837
9,inf,1,50,60,0.546297996076,0.04312007677920653
9,inf,2,50,60,0.549429965785,0.05873050319217349
9,inf,inf,50,60,0.53584111823,0.046966606562704294
0,inf,1,500,60,0.462529064573,0.034105221847026634
0,inf,2,500,60,0.4568233735,0.03612823799991688
0,inf,inf,500,60,0.457191566376,0.033811443825857206
1,inf,1,500,60,0.461718471446,0.038152949956522
1,inf,2,500,60,0.461040648832,0.03739747844400886
1,inf,inf,500,60,0.463945728095,0.03713814169656957
2,inf,1,500,60,0.460640021277,0.035881102975367146
2,inf,2,500,60,0.458673594091,0.03541286187679963
2,inf,inf,500,60,0.462532100555,0.035136473456376854
3,inf,1,500,60,0.462816163892,0.03577786166750258
3,inf,2,500,60,0.461695287086,0.03705920234658386
3,inf,inf,500,60,0.455795046327,0.03625868039537187
4,inf,1,500,60,0.4565172193,0.038300673306451004
4,inf,2,500,60,0.458436290943,0.03629757493204154
4,inf,inf,500,60,0.458970013541,0.038427561791685376
5,inf,1,500,60,0.455767426265,0.036195809206793585
5,inf,2,500,60,0.450612819192,0.035658563222943744
5,inf,inf,500,60,0.45899907418,0.03712843669911855
6,inf,1,500,60,0.46062603576,0.03724849215287312
6,inf,2,500,60,0.457862483547,0.03606298675977357
6,inf,inf,500,60,0.460585201671,0.03637180274272392
7,inf,1,500,60,0.454754509543,0.03802298631823152
7,inf,2,500,60,0.455022027075,0.035737258078756724
7,inf,inf,500,60,0.456609929379,0.033801736284598184
8,inf,1,500,60,0.457642260283,0.036103293518262095
8,inf,2,500,60,0.462712838026,0.036397835409542334
8,inf,inf,500,60,0.458990597073,0.03459209996114225
9,inf,1,500,60,0.461677505223,0.035590457215041664
9,inf,2,500,60,0.45922940637,0.03591830035649116
9,inf,inf,500,60,0.458383190763,0.03561651593825856
0,inf,1,5,70,0.718222728438,0.09828370752270124
0,inf,2,5,70,0.80016716826,0.09986939630199534
0,inf,inf,5,70,0.749935199924,0.12428523077540922
1,inf,1,5,70,0.674266270262,0.14145393674700232
1,inf,2,5,70,0.866285385557,0.05688115220083983
1,inf,inf,5,70,0.798001320821,0.06979898211468907
2,inf,1,5,70,0.632899531482,0.04811128484852475
2,inf,2,5,70,0.649733043916,0.15339627519540322
2,inf,inf,5,70,0.760746910903,0.0808362451291098
3,inf,1,5,70,0.705850554064,0.05774950119299579
3,inf,2,5,70,0.79801695717,0.10428549071757637
3,inf,inf,5,70,0.81347150533,0.13455425912686386
4,inf,1,5,70,0.731976782532,0.059666260378723815
4,inf,2,5,70,0.767770808472,0.13594471798134106
4,inf,inf,5,70,0.72256404426,0.1167038863548158
5,inf,1,5,70,0.779583824194,0.1283866297302418
5,inf,2,5,70,0.744733382931,0.05274201055360225
5,inf,inf,5,70,0.731429158009,0.11390799658445228
6,inf,1,5,70,0.793744345019,0.10657248260083053
6,inf,2,5,70,0.763732114016,0.1060429672424527
6,inf,inf,5,70,0.749370627383,0.050168089643803385
7,inf,1,5,70,0.735089209447,0.06158734520353287
7,inf,2,5,70,0.737183925392,0.1608231661797649
7,inf,inf,5,70,0.803112188737,0.08001851657404659
8,inf,1,5,70,0.732616909822,0.07808118301204717
8,inf,2,5,70,0.687490143102,0.09155327088802116
8,inf,inf,5,70,0.744690855496,0.11188600363045645
9,inf,1,5,70,0.795099874967,0.02582290461144383
9,inf,2,5,70,0.653188087865,0.09179890703173148
9,inf,inf,5,70,0.767222641082,0.07234725083263785
0,inf,1,50,70,0.559363998883,0.05369113724110758
0,inf,2,50,70,0.543004327466,0.036570176496062035
0,inf,inf,50,70,0.538346886186,0.059820424112592134
1,inf,1,50,70,0.539714557406,0.04302700530371287
1,inf,2,50,70,0.542322356566,0.04794732647483321
1,inf,inf,50,70,0.536091684026,0.04794967156434288
2,inf,1,50,70,0.545585608742,0.039021308040768386
2,inf,2,50,70,0.523359907982,0.04300501634354506
2,inf,inf,50,70,0.536991903518,0.04131817088660425
3,inf,1,50,70,0.53917535641,0.04259301421837275
3,inf,2,50,70,0.571298789172,0.04150327602087532
3,inf,inf,50,70,0.537887295473,0.04872457712947782
4,inf,1,50,70,0.54327064735,0.04303139160940918
4,inf,2,50,70,0.535983910843,0.052606334481899435
4,inf,inf,50,70,0.536690101727,0.0460163561648041
5,inf,1,50,70,0.542865950188,0.052496963815480156
5,inf,2,50,70,0.542065501082,0.045479848552185106
5,inf,inf,50,70,0.550969650687,0.038846162155311795
6,inf,1,50,70,0.530500963434,0.04896720372327554
6,inf,2,50,70,0.540476467939,0.04517262275375203
6,inf,inf,50,70,0.53236724578,0.047688642015097836
7,inf,1,50,70,0.52999771892,0.04942651944746239
7,inf,2,50,70,0.526243643285,0.050192697962075386
7,inf,inf,50,70,0.523145152873,0.05325214695799031
8,inf,1,50,70,0.548761598989,0.04680328110735893
8,inf,2,50,70,0.539295099534,0.051484942083929494
8,inf,inf,50,70,0.532145466817,0.05220185337765381
9,inf,1,50,70,0.543607610959,0.04777939408786095
9,inf,2,50,70,0.552176054274,0.04577071025607546
9,inf,inf,50,70,0.535350154695,0.05485841037339894
0,inf,1,500,70,0.469744577386,0.03611324861299008
0,inf,2,500,70,0.466359781003,0.03713837039787328
0,inf,inf,500,70,0.467034243017,0.03536722697115896
1,inf,1,500,70,0.467796182644,0.036592680830778705
1,inf,2,500,70,0.469663411524,0.03532596178848167
1,inf,inf,500,70,0.467227351585,0.035248684449841805
2,inf,1,500,70,0.463028739373,0.03358199753949265
2,inf,2,500,70,0.46718242457,0.034963537980845505
2,inf,inf,500,70,0.467339796871,0.03586993438535298
3,inf,1,500,70,0.463462205719,0.035447817741809884
3,inf,2,500,70,0.463180779259,0.03514154154005146
3,inf,inf,500,70,0.466388338926,0.03654172309089791
4,inf,1,500,70,0.462970844954,0.036953322546315163
4,inf,2,500,70,0.469425262716,0.03635009556397221
4,inf,inf,500,70,0.466424617772,0.03825867781043854
5,inf,1,500,70,0.466453017383,0.035105351737562684
5,inf,2,500,70,0.469185363162,0.0362048736686865
5,inf,inf,500,70,0.465436530392,0.03580615781388801
6,inf,1,500,70,0.467688695394,0.0352220627952253
